mbfc_url,name,url,leaning
http://mediabiasfactcheck.com/lozier-institute/,lozier-institute,https://lozierinstitute.org/,right
http://mediabiasfactcheck.com/mackinac-center-for-public-policy/,mackinac-center-for-public-policy,http://www.mackinac.org/,right-center
http://mediabiasfactcheck.com/macleans-magazine/,macleans-magazine,http://www.macleans.ca/,leftcenter
http://mediabiasfactcheck.com/mad-world-news/,mad-world-news,http://madworldnews.com/,extremeright
http://mediabiasfactcheck.com/manchester-union-leader/,manchester-union-leader,http://www.unionleader.com/,right
http://mediabiasfactcheck.com/manhattan-institute-for-policy-research/,manhattan-institute-for-policy-research,http://www.manhattan-institute.org/,right-center
http://mediabiasfactcheck.com/maplight/,maplight,http://maplight.org/,center
http://mediabiasfactcheck.com/marketwatch/,marketwatch,http://www.marketwatch.com/,right-center
http://mediabiasfactcheck.com/martinlutherking-org/,martinlutherking-org,http://www.martinlutherking.org/,extremeright
http://mediabiasfactcheck.com/mashable/,mashable,http://mashable.com/,left
http://mediabiasfactcheck.com/mcclatchydc/,mcclatchydc,http://www.mcclatchydc.com/,center
http://mediabiasfactcheck.com/mean-left-hook/,mean-left-hook,http://meanlefthook.com/,left
http://mediabiasfactcheck.com/media-matters/,media-matters,https://www.mediamatters.org,left
http://mediabiasfactcheck.com/media-research-center-mrc/,media-research-center-mrc,http://www.mrc.org/,right
http://mediabiasfactcheck.com/media-zone/,media-zone,http://www.mediazone.news/,extremeright
http://mediabiasfactcheck.com/mediaite/,mediaite,http://www.mediaite.com/,left
http://mediabiasfactcheck.com/medium/,medium,https://medium.com/,leftcenter
http://mediabiasfactcheck.com/mental-floss/,mental-floss,http://mentalfloss.com/,center
http://mediabiasfactcheck.com/mercopress/,mercopress,http://en.mercopress.com/,center
http://mediabiasfactcheck.com/merry-jane/,merry-jane,https://www.merryjane.com/,left
http://mediabiasfactcheck.com/metabunk/,metabunk,https://www.metabunk.org/,center
http://mediabiasfactcheck.com/metapedia/,metapedia,http://en.metapedia.org/wiki/Main_Page,extremeright
http://mediabiasfactcheck.com/metro-uk/,metro-uk,http://metro.co.uk/,leftcenter
http://mediabiasfactcheck.com/metro/,metro,http://www.metro.us/,leftcenter
http://mediabiasfactcheck.com/mexico-daily-news/,mexico-daily-news,http://mexiconewsdaily.com/,leftcenter
http://mediabiasfactcheck.com/miami-herald/,miami-herald,http://www.miamiherald.com/,leftcenter
http://mediabiasfactcheck.com/miami-new-times-2/,miami-new-times-2,http://www.miaminewtimes.com/,left
http://mediabiasfactcheck.com/mic/,mic,https://mic.com/,leftcenter
http://mediabiasfactcheck.com/middle-east-monitor/,middle-east-monitor,https://www.middleeastmonitor.com/,left
http://mediabiasfactcheck.com/military-times/,military-times,http://www.militarytimes.com/,right-center
http://mediabiasfactcheck.com/milo-news/,milo-news,https://milo.yiannopoulos.net/,extremeright
http://mediabiasfactcheck.com/milwaukee-journal-sentinel/,milwaukee-journal-sentinel,http://www.jsonline.com/,leftcenter
http://mediabiasfactcheck.com/minneapolis-star-tribune/,minneapolis-star-tribune,http://www.startribune.com/,leftcenter
http://mediabiasfactcheck.com/mint-press-news/,mint-press-news,http://www.mintpressnews.com/,leftcenter
http://mediabiasfactcheck.com/mises-daily/,mises-daily,https://mises.org/,right-center
http://mediabiasfactcheck.com/modern-liberals/,modern-liberals,http://modernliberals.com/,left
http://mediabiasfactcheck.com/molon-labe-media/,molon-labe-media,http://www.molonlabemedia.com/,extremeright
http://mediabiasfactcheck.com/mondoweiss/,mondoweiss,http://mondoweiss.net/,left
http://mediabiasfactcheck.com/monthly-review/,monthly-review,http://monthlyreview.org/,leftcenter
http://mediabiasfactcheck.com/montreal-gazette/,montreal-gazette,http://montrealgazette.com/,leftcenter
http://mediabiasfactcheck.com/morning-consult/,morning-consult,https://morningconsult.com/,leftcenter
http://mediabiasfactcheck.com/moscow-times/,moscow-times,https://themoscowtimes.com/,leftcenter
http://mediabiasfactcheck.com/mother-jones/,mother-jones,http://www.motherjones.com/,leftcenter
http://mediabiasfactcheck.com/move-on/,move-on,http://front.moveon.org/,left
http://mediabiasfactcheck.com/moving-left/,moving-left,http://movingleft.com/,extremeleft
http://mediabiasfactcheck.com/mr-conservative-mrc/,mr-conservative-mrc,https://www.mrcblog.com/,extremeright
http://mediabiasfactcheck.com/ms-magazine/,ms-magazine,http://www.msmagazine.com/,left
http://mediabiasfactcheck.com/msn-com/,msn-com,http://www.msn.com/,leftcenter
http://mediabiasfactcheck.com/msnbc/,msnbc,http://www.msnbc.com/,left
http://mediabiasfactcheck.com/myzonetoday/,myzonetoday,http://myzonetoday.com/,extremeright
http://mediabiasfactcheck.com/naked-capitalism/,naked-capitalism,http://www.nakedcapitalism.com/,leftcenter
http://mediabiasfactcheck.com/nap-sack/,nap-sack,http://nap-sack.org/,left
http://mediabiasfactcheck.com/nation-of-change/,nation-of-change,http://www.nationofchange.org/,left
http://mediabiasfactcheck.com/national-bureau-of-economic-research-nber/,national-bureau-of-economic-research-nber,http://www.nber.org/,center
http://mediabiasfactcheck.com/national-economics-editorial/,national-economics-editorial,http://www.nationaleconomicseditorial.com/,extremeright
http://mediabiasfactcheck.com/national-interest/,national-interest,http://nationalinterest.org/,right-center
http://mediabiasfactcheck.com/national-journal/,national-journal,https://www.nationaljournal.com/,center
http://mediabiasfactcheck.com/national-newswatch/,national-newswatch,http://www.nationalnewswatch.com/,leftcenter
http://mediabiasfactcheck.com/national-observer-canada/,national-observer-canada,http://www.nationalobserver.com/,leftcenter
http://mediabiasfactcheck.com/national-policy-institute/,national-policy-institute,http://www.npiamerica.org/,extremeright
http://mediabiasfactcheck.com/national-post/,national-post,https://nationalpost.com,right-center
http://mediabiasfactcheck.com/national-review/,national-review,http://www.nationalreview.com/,right
http://mediabiasfactcheck.com/national-rifle-association-nra/,national-rifle-association-nra,https://home.nra.org/,right
http://mediabiasfactcheck.com/natural-resource-governance-institute/,natural-resource-governance-institute,http://www.resourcegovernance.org/,leftcenter
http://mediabiasfactcheck.com/nbc-com-co/,nbc-com-co,http://nbc.com.co/,extremeright
http://mediabiasfactcheck.com/nbc-news/,nbc-news,http://www.nbcnews.com/,leftcenter
http://mediabiasfactcheck.com/nc-policy-watch/,nc-policy-watch,http://www.ncpolicywatch.com/,leftcenter
http://mediabiasfactcheck.com/nevo-news/,nevo-news,http://nevo.news/,extremeright
http://mediabiasfactcheck.com/new-bern-sun-journal/,new-bern-sun-journal,http://www.newbernsj.com/,center
http://mediabiasfactcheck.com/new-century-times/,new-century-times,http://newcenturytimes.com/,extremeleft
http://mediabiasfactcheck.com/new-internationalist/,new-internationalist,https://newint.org/,left
http://mediabiasfactcheck.com/new-left-review/,new-left-review,https://newleftreview.org/,leftcenter
http://mediabiasfactcheck.com/new-matilda/,new-matilda,https://newmatilda.com/,leftcenter
http://mediabiasfactcheck.com/new-moderate/,new-moderate,https://newmoderate.com/,leftcenter
http://mediabiasfactcheck.com/new-nation-news/,new-nation-news,http://www.newnation.org/,extremeright
http://mediabiasfactcheck.com/new-politics-magazine/,new-politics-magazine,http://newpol.org/,left
http://mediabiasfactcheck.com/new-politics-today/,new-politics-today,https://www.newpoliticstoday.com/,extremeright
http://mediabiasfactcheck.com/new-republic/,new-republic,https://newrepublic.com/,left
http://mediabiasfactcheck.com/new-revolution-now/,new-revolution-now,http://www.newrevolutionnow.org/,right
http://mediabiasfactcheck.com/new-statesman/,new-statesman,http://www.newstatesman.com/,left
http://mediabiasfactcheck.com/new-york-daily-news/,new-york-daily-news,http://www.nydailynews.com/,leftcenter
http://mediabiasfactcheck.com/new-york-magazine/,new-york-magazine,http://nymag.com/,left
http://mediabiasfactcheck.com/new-york-observer/,new-york-observer,http://observer.com/,right
http://mediabiasfactcheck.com/new-york-post/,new-york-post,http://nypost.com/,right-center
http://mediabiasfactcheck.com/new-york-times/,new-york-times,https://www.nytimes.com/,leftcenter
http://mediabiasfactcheck.com/new-yorker/,new-yorker,https://www.newyorker.com/,left
http://mediabiasfactcheck.com/news-and-guts/,news-and-guts,https://www.newsandgutsmedia.com/,leftcenter
http://mediabiasfactcheck.com/news-chicken/,news-chicken,http://newschicken.com/,extremeright
http://mediabiasfactcheck.com/news-com-au/,news-com-au,http://www.news.com.au/,leftcenter
http://mediabiasfactcheck.com/news-corpse/,news-corpse,http://newscorpse.com/,left
http://mediabiasfactcheck.com/news-feed-hunter/,news-feed-hunter,http://newsfeedhunter.com/,extremeright
http://mediabiasfactcheck.com/news-heist/,news-heist,http://newsheist.com/,right-center
http://mediabiasfactcheck.com/news-rescue/,news-rescue,http://newsrescue.com/,right-center
http://mediabiasfactcheck.com/news-with-views/,news-with-views,http://www.newswithviews.com/,extremeright
http://mediabiasfactcheck.com/news24-south-africa/,news24-south-africa,,center
http://mediabiasfactcheck.com/newsbreakshere/,newsbreakshere,https://newsbreakshere.com/,extremeright
http://mediabiasfactcheck.com/newsbusters/,newsbusters,http://www.newsbusters.org/,right
http://mediabiasfactcheck.com/newsday/,newsday,http://www.newsday.com/,leftcenter
http://mediabiasfactcheck.com/newsela/,newsela,https://newsela.com/,center
http://mediabiasfactcheck.com/newshounds/,newshounds,http://www.newshounds.us/,left
http://mediabiasfactcheck.com/newslogue/,newslogue,http://www.newslogue.com/,left
http://mediabiasfactcheck.com/newsmax/,newsmax,http://www.newsmax.com/,right
http://mediabiasfactcheck.com/newsnow-uk/,newsnow-uk,http://www.newsnow.co.uk/h/,center
http://mediabiasfactcheck.com/newsone/,newsone,https://newsone.com/,leftcenter
http://mediabiasfactcheck.com/newsweek/,newsweek,http://www.newsweek.com/,left
http://mediabiasfactcheck.com/newsy/,newsy,http://www.newsy.com/,leftcenter
http://mediabiasfactcheck.com/next-avenue/,next-avenue,http://www.nextavenue.org/,center
http://mediabiasfactcheck.com/next-news-network/,next-news-network,http://nextnewsnetwork.com/,right
http://mediabiasfactcheck.com/nextgov/,nextgov,http://www.nextgov.com/,center
http://mediabiasfactcheck.com/nhk-world/,nhk-world,https://www3.nhk.or.jp/nhkworld/,center
http://mediabiasfactcheck.com/no-labels/,no-labels,https://www.nolabels.org/,center
http://mediabiasfactcheck.com/nos-comunicamos/,nos-comunicamos,http://noscomunicamos.com/,extremeright
http://mediabiasfactcheck.com/novinite/,novinite,http://www.novinite.com/,center
http://mediabiasfactcheck.com/nowthis-news/,nowthis-news,https://nowthisnews.com/,left
http://mediabiasfactcheck.com/npr/,npr,http://www.npr.org/sections/news/,leftcenter
http://mediabiasfactcheck.com/numbers-usa/,numbers-usa,https://www.numbersusa.com/,right
http://mediabiasfactcheck.com/occupy-democrats/,occupy-democrats,http://occupydemocrats.com,extremeleft
http://mediabiasfactcheck.com/oil-and-water-dont-mix/,oil-and-water-dont-mix,http://www.oilandwaterdontmix.org/,leftcenter
http://mediabiasfactcheck.com/oil-price/,oil-price,http://oilprice.com/,right-center
http://mediabiasfactcheck.com/omaha-world-herald/,omaha-world-herald,http://www.omaha.com/,right-center
http://mediabiasfactcheck.com/one-america-news-network/,one-america-news-network,http://www.oann.com/,right
http://mediabiasfactcheck.com/oneeighty/,oneeighty,http://180report.com/,center
http://mediabiasfactcheck.com/onenewsnow/,onenewsnow,http://www.onenewsnow.com/,right
http://mediabiasfactcheck.com/online-conservative-press/,online-conservative-press,http://onlineconservativepress.com/,extremeright
http://mediabiasfactcheck.com/opednews-oen/,opednews-oen,https://www.opednews.com/,left
http://mediabiasfactcheck.com/open-magazines/,open-magazines,http://openmagazines.com/,extremeright
http://mediabiasfactcheck.com/open-the-government/,open-the-government,http://www.openthegovernment.org/,center
http://mediabiasfactcheck.com/opendemocracy/,opendemocracy,https://www.opendemocracy.net/,leftcenter
http://mediabiasfactcheck.com/opposing-views/,opposing-views,http://www.opposingviews.com/,leftcenter
http://mediabiasfactcheck.com/opposition-report/,opposition-report,http://oppositionreport.com,extremeleft
http://mediabiasfactcheck.com/orange-county-register/,orange-county-register,http://www.ocregister.com/,right-center
http://mediabiasfactcheck.com/oregonian/,oregonian,http://www.oregonlive.com/#/0,right-center
http://mediabiasfactcheck.com/orlando-sentinel/,orlando-sentinel,http://www.orlandosentinel.com/,right-center
http://mediabiasfactcheck.com/our-eye-on-islam/,our-eye-on-islam,http://www.oureyeonislam.com/,extremeright
http://mediabiasfactcheck.com/overpasses-for-america/,overpasses-for-america,https://overpassesforamerica.com/,extremeright
http://mediabiasfactcheck.com/ozy-media/,ozy-media,http://www.ozy.com/,leftcenter
http://mediabiasfactcheck.com/pacific-research-institute/,pacific-research-institute,http://www.pacificresearch.org/home/,right-center
http://mediabiasfactcheck.com/palmer-report/,palmer-report,http://www.palmerreport.com/,left
http://mediabiasfactcheck.com/panam-post/,panam-post,https://panampost.com/,leftcenter
http://mediabiasfactcheck.com/parallax-news-pxw/,parallax-news-pxw,http://parallax.news/,center
http://mediabiasfactcheck.com/paste-magazine/,paste-magazine,https://www.pastemagazine.com/,left
http://mediabiasfactcheck.com/patheos/,patheos,https://www.patheos.com/,center
http://mediabiasfactcheck.com/patriot-fires/,patriot-fires,http://www.patriotfires.com/,extremeright
http://mediabiasfactcheck.com/patriot-hangout/,patriot-hangout,http://patriothangout.com/,extremeright
http://mediabiasfactcheck.com/patriot-update/,patriot-update,http://patriotupdate.com/,extremeright
http://mediabiasfactcheck.com/patriotic-viral-news/,patriotic-viral-news,http://patrioticviralnews.com/,extremeright
http://mediabiasfactcheck.com/pbs-news-hour/,pbs-news-hour,http://www.pbs.org/newshour/,leftcenter
http://mediabiasfactcheck.com/peninsula-daily-news/,peninsula-daily-news,http://www.peninsuladailynews.com/,right-center
http://mediabiasfactcheck.com/people-magazine/,people-magazine,http://people.com/politics/,left
http://mediabiasfactcheck.com/personal-liberty/,personal-liberty,http://personalliberty.com/,extremeright
http://mediabiasfactcheck.com/peterson-foundation/,peterson-foundation,http://www.pgpf.org/,center
http://mediabiasfactcheck.com/peterson-institute-for-international-economics/,peterson-institute-for-international-economics,https://piie.com/,center
http://mediabiasfactcheck.com/pew-research/,pew-research,http://www.pewresearch.org/,center
http://mediabiasfactcheck.com/philadelphia-inquirer/,philadelphia-inquirer,http://www.philly.com/inquirer/,leftcenter
http://mediabiasfactcheck.com/philippine-daily-inquirer/,philippine-daily-inquirer,https://www.inquirer.net/,leftcenter
http://mediabiasfactcheck.com/pinac/,pinac,https://photographyisnotacrime.com/,left
http://mediabiasfactcheck.com/pink-news/,pink-news,http://www.pinknews.co.uk/home/,left
http://mediabiasfactcheck.com/pittsburgh-post-gazette/,pittsburgh-post-gazette,http://www.post-gazette.com/,right-center
http://mediabiasfactcheck.com/pittsburgh-tribune-review/,pittsburgh-tribune-review,http://triblive.com/,right-center
http://mediabiasfactcheck.com/pj-media/,pj-media,https://pjmedia.com/,right
http://mediabiasfactcheck.com/places-journal/,places-journal,https://placesjournal.org/,center
http://mediabiasfactcheck.com/plymouth-patriot-post/,plymouth-patriot-post,http://www.plymouthpatriotpost.com/,extremeright
http://mediabiasfactcheck.com/pm-nightly-news/,pm-nightly-news,http://pmnightlynews.com/,extremeright
http://mediabiasfactcheck.com/policy-review/,policy-review,http://www.hoover.org/publications/policy-review,right
http://mediabiasfactcheck.com/policyed/,policyed,https://www.policyed.org/,right-center
http://mediabiasfactcheck.com/political-critique/,political-critique,http://politicalcritique.org/,leftcenter
http://mediabiasfactcheck.com/political-ears/,political-ears,http://www.politicalears.com/#,extremeright
http://mediabiasfactcheck.com/political-insider/,political-insider,http://www.thepoliticalinsider.com/,right
http://mediabiasfactcheck.com/political-storm/,political-storm,https://mavenroundtable.io/politicalstorm/,center
http://mediabiasfactcheck.com/political-updater/,political-updater,http://politicalupdater.com/,left
http://mediabiasfactcheck.com/politichicks/,politichicks,http://politichicks.com/,right
http://mediabiasfactcheck.com/politico-info/,politico-info,http://www.politicoinfo.com/,extremeright
http://mediabiasfactcheck.com/politico/,politico,http://www.politico.com/,center
http://mediabiasfactcheck.com/politics-that-work/,politics-that-work,http://politicsthatwork.com/,leftcenter
http://mediabiasfactcheck.com/politicususa/,politicususa,http://www.politicususa.com/,left
http://mediabiasfactcheck.com/politifact/,politifact,http://www.politifact.com/,center
http://mediabiasfactcheck.com/polygraph-info/,polygraph-info,http://www.polygraph.info/,center
http://mediabiasfactcheck.com/portland-press-herald/,portland-press-herald,http://www.pressherald.com/,leftcenter
http://mediabiasfactcheck.com/post-bulletin/,post-bulletin,http://www.postbulletin.com/,right-center
http://mediabiasfactcheck.com/power-line/,power-line,https://www.powerlineblog.com/,right
http://mediabiasfactcheck.com/poynter-institute/,poynter-institute,http://www.poynter.org/,center
http://mediabiasfactcheck.com/pravda-report/,pravda-report,http://www.pravdareport.com/,left
http://mediabiasfactcheck.com/president-45-donald-trump/,president-45-donald-trump,http://president45donaldtrump.com/,extremeright
http://mediabiasfactcheck.com/press-progress/,press-progress,https://www.pressprogress.ca/,left
http://mediabiasfactcheck.com/press-tv/,press-tv,http://www.presstv.com/,leftcenter
http://mediabiasfactcheck.com/prntly/,prntly,http://prntly.com/,extremeright
http://mediabiasfactcheck.com/pro-america-news/,pro-america-news,http://www.proamericanews.com/,extremeright
http://mediabiasfactcheck.com/progress-tribune/,progress-tribune,http://progresstribune.com/,extremeleft
http://mediabiasfactcheck.com/progressives-today/,progressives-today,http://www.progressivestoday.com/,extremeright
http://mediabiasfactcheck.com/project-on-government-oversight/,project-on-government-oversight,http://pogo.org/,center
http://mediabiasfactcheck.com/project-veritas/,project-veritas,http://projectveritas.com/,right
http://mediabiasfactcheck.com/propublica/,propublica,https://www.propublica.org/,leftcenter
http://mediabiasfactcheck.com/prospect-magazine/,prospect-magazine,http://www.prospectmagazine.co.uk/,leftcenter
http://mediabiasfactcheck.com/proud-democrat/,proud-democrat,http://proudemocrat.com/,left
http://mediabiasfactcheck.com/proud-leader/,proud-leader,http://proudleader.com/,extremeright
http://mediabiasfactcheck.com/proud-patriots/,proud-patriots,http://www.proud-patriots.com/,extremeright
http://mediabiasfactcheck.com/public-interest-legal-foundation/,public-interest-legal-foundation,https://publicinterestlegal.org/,right
http://mediabiasfactcheck.com/public-policy-polling-ppp/,public-policy-polling-ppp,http://www.publicpolicypolling.com/,center
http://mediabiasfactcheck.com/public-radio-international-pri/,public-radio-international-pri,http://www.pri.org/,leftcenter
http://mediabiasfactcheck.com/public-religion-research-institute-prri/,public-religion-research-institute-prri,http://www.prri.org/,center
http://mediabiasfactcheck.com/punchingbag-post/,punchingbag-post,http://punchingbagpost.com/,right-center
http://mediabiasfactcheck.com/putintrump-org/,putintrump-org,http://putintrump.org/,left
http://mediabiasfactcheck.com/qpolitical/,qpolitical,http://qpolitical.com/,extremeright
http://mediabiasfactcheck.com/quartz/,quartz,http://qz.com/,leftcenter
http://mediabiasfactcheck.com/quillette/,quillette,https://quillette.com,right-center
http://mediabiasfactcheck.com/rabble-ca/,rabble-ca,http://rabble.ca/,left
http://mediabiasfactcheck.com/radio-free-asia/,radio-free-asia,http://www.rfa.org/english/,leftcenter
http://mediabiasfactcheck.com/raleigh-news-observer/,raleigh-news-observer,http://www.newsobserver.com/,leftcenter
http://mediabiasfactcheck.com/rappler/,rappler,http://www.rappler.com/,left
http://mediabiasfactcheck.com/rare-news/,rare-news,,right-center
http://mediabiasfactcheck.com/rationalwiki/,rationalwiki,http://rationalwiki.org/wiki/Main_Page,leftcenter
http://mediabiasfactcheck.com/raw-progressive/,raw-progressive,http://www.rawprogressive.com/,left
http://mediabiasfactcheck.com/raw-story/,raw-story,http://www.rawstory.com/,left
http://mediabiasfactcheck.com/read-conservatives/,read-conservatives,http://readconservatives.news/,extremeright
http://mediabiasfactcheck.com/reagan-coalition/,reagan-coalition,http://reagancoalition.com/,extremeright
http://mediabiasfactcheck.com/real-clear-defense/,real-clear-defense,http://www.realcleardefense.com/,right-center
http://mediabiasfactcheck.com/real-clear-investigations/,real-clear-investigations,http://www.realclearinvestigations.com/,right-center
http://mediabiasfactcheck.com/real-clear-politics/,real-clear-politics,http://www.realclearpolitics.com/,right-center
http://mediabiasfactcheck.com/real-news-network/,real-news-network,http://therealnews.com/t2/,leftcenter
http://mediabiasfactcheck.com/real-time-politics/,real-time-politics,http://realtimepolitics.com/,left
http://mediabiasfactcheck.com/reason/,reason,http://reason.com/,right-center
http://mediabiasfactcheck.com/red-alert-politics/,red-alert-politics,http://redalertpolitics.com/,right
http://mediabiasfactcheck.com/red-country-conservative-news/,red-country-conservative-news,http://www.redcountry.us/,extremeright
http://mediabiasfactcheck.com/red-flag-news/,red-flag-news,http://www.redflagnews.com/,right
http://mediabiasfactcheck.com/red-info/,red-info,http://www.redinfo.us/,extremeright
http://mediabiasfactcheck.com/red-people/,red-people,http://www.redpeople.us/,extremeright
http://mediabiasfactcheck.com/red-pepper/,red-pepper,http://www.redpepper.org.uk/,left
http://mediabiasfactcheck.com/red-river-valley-news/,red-river-valley-news,http://www.valleynewslive.com/,right-center
http://mediabiasfactcheck.com/red-rock-daily-news/,red-rock-daily-news,http://www.redrocktribune.com/,extremeright
http://mediabiasfactcheck.com/red-state-watcher/,red-state-watcher,http://redstatewatcher.com/,extremeright
http://mediabiasfactcheck.com/red-white-and-right/,red-white-and-right,https://redwhiteandright.com/,extremeright
http://mediabiasfactcheck.com/regated-news/,regated-news,https://regated.com/,right
http://mediabiasfactcheck.com/regulation-magazine/,regulation-magazine,http://www.cato.org/regulation/,right-center
http://mediabiasfactcheck.com/reporters-lab/,reporters-lab,http://reporterslab.org/,center
http://mediabiasfactcheck.com/represent-us/,represent-us,https://represent.us/,center
http://mediabiasfactcheck.com/resistance-media/,resistance-media,http://www.resistancemedia.org/,right
http://mediabiasfactcheck.com/resistance-report/,resistance-report,http://resistancereport.com/,extremeright
http://mediabiasfactcheck.com/return-of-kings/,return-of-kings,http://www.returnofkings.com/,extremeright
http://mediabiasfactcheck.com/reuters/,reuters,http://www.reuters.com/,center
http://mediabiasfactcheck.com/revcom-us/,revcom-us,http://revcom.us/,left
http://mediabiasfactcheck.com/reveal-center-for-investigative-reporting/,reveal-center-for-investigative-reporting,https://www.revealnews.org/,leftcenter
http://mediabiasfactcheck.com/reverb-press/,reverb-press,http://reverbpress.news/,left
http://mediabiasfactcheck.com/revolution-news/,revolution-news,http://revolution-news.com/,left
http://mediabiasfactcheck.com/rewire/,rewire,https://rewire.news/,left
http://mediabiasfactcheck.com/richmond-times-dispatch/,richmond-times-dispatch,http://www.richmond.com/,right-center
http://mediabiasfactcheck.com/right-journalist/,right-journalist,http://rightjournalist.com/,extremeright
http://mediabiasfactcheck.com/right-smarts/,right-smarts,http://rightsmarts.com/,extremeright
http://mediabiasfactcheck.com/right-wing-news/,right-wing-news,https://rightwingnews.com/,extremeright
http://mediabiasfactcheck.com/right-wing-watch/,right-wing-watch,http://www.rightwingwatch.org/,left
http://mediabiasfactcheck.com/ring-of-fire/,ring-of-fire,https://trofire.com/,left
http://mediabiasfactcheck.com/riverbender-com/,riverbender-com,https://www.riverbender.com/,center
http://mediabiasfactcheck.com/roanoke-times/,roanoke-times,http://www.roanoke.com/,leftcenter
http://mediabiasfactcheck.com/roll-call/,roll-call,http://www.rollcall.com/,center
http://mediabiasfactcheck.com/rolling-stone/,rolling-stone,http://www.rollingstone.com/,leftcenter
http://mediabiasfactcheck.com/ron-paul-liberty-report/,ron-paul-liberty-report,http://www.ronpaullibertyreport.com/,right
http://mediabiasfactcheck.com/roosevelt-institute/,roosevelt-institute,http://rooseveltinstitute.org/,leftcenter
http://mediabiasfactcheck.com/rt-news/,rt-news,https://www.rt.com/news/,rightcenter
http://mediabiasfactcheck.com/rudaw/,rudaw,http://rudaw.net/english,leftcenter
http://mediabiasfactcheck.com/russia-insider/,russia-insider,http://russia-insider.com/en,right-center
http://mediabiasfactcheck.com/russian-news-agency-tass/,russian-news-agency-tass,http://tass.com/,right-center
http://mediabiasfactcheck.com/sacramento-bee/,sacramento-bee,http://www.sacbee.com/,leftcenter
http://mediabiasfactcheck.com/salem-radio-network-news-srn-news/,salem-radio-network-news-srn-news,http://www.srnnews.com/,right-center
http://mediabiasfactcheck.com/salon/,salon,https://www.salon.com,left
http://mediabiasfactcheck.com/salt-lake-tribune/,salt-lake-tribune,http://www.sltrib.com/,leftcenter
http://mediabiasfactcheck.com/san-antonio-express-news/,san-antonio-express-news,http://www.mysanantonio.com/,leftcenter
http://mediabiasfactcheck.com/san-diego-union-tribune/,san-diego-union-tribune,http://www.sandiegouniontribune.com/,center
http://mediabiasfactcheck.com/san-francisco-chronicle/,san-francisco-chronicle,http://www.sfchronicle.com/,leftcenter
http://mediabiasfactcheck.com/san-jose-mercury-news/,san-jose-mercury-news,http://www.mercurynews.com/,leftcenter
http://mediabiasfactcheck.com/scary-mommy/,scary-mommy,http://www.scarymommy.com/,left
http://mediabiasfactcheck.com/science-debate/,science-debate,http://sciencedebate.org/,center
http://mediabiasfactcheck.com/scoopnest/,scoopnest,http://www.scoopnest.com/,center
http://mediabiasfactcheck.com/scoopwhoop/,scoopwhoop,https://www.scoopwhoop.com,leftcenter
http://mediabiasfactcheck.com/scotusblog/,scotusblog,http://www.scotusblog.com/,center
http://mediabiasfactcheck.com/seattle-post-intelligencer/,seattle-post-intelligencer,http://www.seattlepi.com/,leftcenter
http://mediabiasfactcheck.com/seattle-times/,seattle-times,http://www.seattletimes.com/,leftcenter
http://mediabiasfactcheck.com/second-nexus/,second-nexus,http://secondnexus.com/,left
http://mediabiasfactcheck.com/secure-america-now/,secure-america-now,http://www.secureamericanow.org/,right
http://mediabiasfactcheck.com/sfgate/,sfgate,http://www.sfgate.com/,leftcenter
http://mediabiasfactcheck.com/shareblue/,shareblue,http://shareblue.com/,left
http://mediabiasfactcheck.com/shtfplan-com/,shtfplan-com,http://www.shtfplan.com/,extremeright
http://mediabiasfactcheck.com/silence-is-consent/,silence-is-consent,http://silenceisconsent.net/,right
http://mediabiasfactcheck.com/sky-news/,sky-news,https://news.sky.com,center
http://mediabiasfactcheck.com/slate/,slate,http://www.slate.com/,left
http://mediabiasfactcheck.com/snopes/,snopes,http://www.snopes.com/,center
http://mediabiasfactcheck.com/socialist-standard/,socialist-standard,http://www.worldsocialism.org/spgb/,left
http://mediabiasfactcheck.com/sofrep/,sofrep,https://sofrep.com/,right-center
http://mediabiasfactcheck.com/sojourners-soho/,sojourners-soho,https://sojo.net/,leftcenter
http://mediabiasfactcheck.com/sootoday-com/,sootoday-com,https://www.sootoday.com/,leftcenter
http://mediabiasfactcheck.com/sourcewatch/,sourcewatch,http://www.sourcewatch.org/index.php/SourceWatch,left
http://mediabiasfactcheck.com/south-florida-sun-sentinel/,south-florida-sun-sentinel,http://www.sun-sentinel.com/,right-center
http://mediabiasfactcheck.com/south-jersey-mechanic-trump-news/,south-jersey-mechanic-trump-news,http://southjerseymechanic.com/,extremeright
http://mediabiasfactcheck.com/southern-poverty-law-center/,southern-poverty-law-center,https://www.splcenter.org/,left
http://mediabiasfactcheck.com/special-broadcasting-service-sbs/,special-broadcasting-service-sbs,http://www.sbs.com.au/,leftcenter
http://mediabiasfactcheck.com/spiegel-online/,spiegel-online,http://www.spiegel.de/international/,leftcenter
http://mediabiasfactcheck.com/spiked-magazine/,spiked-magazine,,right
http://mediabiasfactcheck.com/spinzon/,spinzon,http://spinzon.com/,extremeright
http://mediabiasfactcheck.com/sputnik-news/,sputnik-news,http://sputniknews.com/,extremeright
http://mediabiasfactcheck.com/st-cloud-times/,st-cloud-times,http://www.sctimes.com/,center
http://mediabiasfactcheck.com/st-louis-post-dispatch/,st-louis-post-dispatch,http://www.stltoday.com/,leftcenter
http://mediabiasfactcheck.com/st-pete-for-peace/,st-pete-for-peace,https://www.stpete4peace.org/,left
http://mediabiasfactcheck.com/star-ledger/,star-ledger,http://www.nj.com/starledger/,leftcenter
